EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
811,28,1,1,2,1,3,2,1,1,2,2,2,17060,7.0,0,12,8,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3
812,28,0,2,2,8,4,2,1,1,1,2,0,163070,1.0,0,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3
813,28,0,1,1,9,3,1,1,0,2,7,2,59330,0.0,0,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3
814,49,0,2,1,5,4,1,1,0,1,6,1,34240,4.0,0,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3
815,29,0,1,1,8,1,3,1,1,1,6,1,40370,0.0,0,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3
816,28,0,2,1,5,1,5,1,1,2,2,1,25590,1.0,0,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3
817,33,0,2,1,15,4,1,1,0,1,7,2,62010,2.0,0,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3
818,32,0,2,1,7,3,1,1,0,3,2,2,44030,2.0,0,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4
819,54,0,1,2,10,3,1,1,0,4,6,0,37610,3.0,0,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3
820,29,1,2,1,5,3,1,1,0,2,6,2,109340,6.0,0,17,8,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3
821,44,0,2,2,26,1,2,1,1,1,8,1,107610,3.0,0,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3
822,39,0,2,2,6,1,5,1,0,2,2,2,51750,4.0,0,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3
823,46,0,2,1,4,2,1,1,1,3,4,1,138260,8.0,0,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3
824,35,0,2,1,23,4,1,1,1,2,6,2,63340,1.0,0,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3
825,23,0,2,1,2,4,3,1,0,2,3,2,49360,0.0,0,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3
826,40,1,2,1,2,3,3,1,1,2,5,2,47750,3.0,0,15,8,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3
827,34,0,2,0,2,3,0,1,1,2,4,1,28180,1.0,0,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3
828,31,1,1,1,29,3,1,1,0,2,0,2,25150,1.0,0,14,8,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3
829,50,0,1,1,6,3,3,1,1,1,3,2,23420,1.0,0,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3
830,34,0,2,2,25,5,2,1,0,1,6,1,41940,0.0,0,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3
831,42,0,2,1,1,3,1,1,0,1,4,1,106850,4.0,0,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3
832,37,0,2,1,2,2,3,1,1,1,6,1,20220,1.0,0,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3
833,29,0,2,1,1,3,3,1,0,1,3,1,23140,3.0,0,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3
834,33,0,2,1,1,1,1,1,1,1,6,2,42560,1.0,0,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3
835,45,0,2,2,3,3,1,1,1,3,2,1,35800,4.0,0,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4
836,42,0,1,0,1,4,5,1,1,2,4,1,31620,2.0,0,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3
837,40,0,2,2,10,1,1,1,0,1,4,1,65240,0.0,0,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3
838,33,0,2,1,9,3,3,1,0,2,4,1,28990,1.0,0,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3
839,40,0,2,2,5,5,1,1,1,1,4,2,52310,1.0,0,12,8,2,21.0,4,21,7,7,3.0,4.0,3.0,3,3
840,24,0,2,2,10,2,2,1,1,1,4,0,23560,0.0,0,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3
841,40,0,0,1,7,3,3,1,1,1,6,0,28000,3.0,0,12,8,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3
842,45,0,2,1,4,3,3,1,0,3,2,0,118360,1.0,0,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4
843,35,0,2,1,10,1,1,1,1,1,0,1,109030,0.0,0,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3
844,32,0,2,1,22,4,3,1,1,1,7,1,29730,3.0,0,22,8,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4
845,36,0,2,2,9,3,2,1,0,4,6,2,142750,3.0,0,18,8,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3
846,48,0,2,1,12,4,3,1,1,1,2,0,55620,8.0,0,13,8,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3
848,33,0,2,1,9,1,3,1,1,1,0,1,76420,2.0,0,20,8,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4
849,30,1,2,1,1,3,4,1,1,3,7,1,179240,1.0,0,13,8,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3
850,38,0,1,2,9,3,2,1,1,1,4,1,52040,3.0,0,13,8,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3
851,35,0,2,2,7,2,1,1,1,1,7,2,22770,1.0,0,12,8,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3
852,30,0,2,1,14,3,5,1,1,5,5,1,27950,3.0,0,13,8,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3
853,35,1,2,1,2,3,3,1,0,1,6,0,25320,1.0,0,13,8,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3
854,53,1,2,1,19,3,1,1,1,2,3,1,25590,0.0,0,25,8,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4
855,38,1,2,1,2,3,3,1,0,3,7,1,49080,4.0,0,19,8,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3
856,32,0,0,1,10,4,1,1,0,5,6,1,23800,4.0,0,13,8,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3
857,48,0,2,1,2,5,1,1,1,1,7,1,47650,8.0,0,12,8,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3
858,34,0,2,1,3,3,1,1,1,2,7,2,20440,1.0,0,11,8,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3
859,55,0,2,1,11,1,3,1,0,1,2,1,26930,1.0,0,18,8,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3
861,26,0,2,1,4,3,1,1,1,1,5,1,32940,1.0,0,11,8,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3
863,38,0,2,1,2,3,1,1,0,1,4,2,27780,2.0,0,13,8,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3
864,36,0,2,0,1,3,0,1,1,1,6,2,23770,6.0,0,13,8,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3
865,29,0,2,1,10,3,1,1,1,1,8,2,24040,1.0,0,17,8,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3
866,35,0,2,2,12,2,1,1,0,2,7,2,23180,3.0,0,19,8,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3
867,39,0,2,2,2,2,3,1,0,1,7,1,20080,2.0,0,12,8,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3
868,29,0,1,1,5,1,3,1,0,1,6,0,62440,1.0,0,22,8,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4
869,50,0,2,1,4,2,3,1,0,1,2,1,27990,4.0,0,12,8,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3
870,23,0,2,1,7,2,1,1,0,3,3,1,105520,2.0,0,11,8,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3
871,36,0,1,2,21,3,1,1,1,2,1,1,23290,3.0,0,15,8,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3
872,42,0,2,1,8,2,1,1,0,5,3,2,40140,8.0,0,13,8,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3
873,35,0,2,2,4,3,3,1,0,2,2,1,74030,1.0,0,12,8,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3
874,34,0,1,1,25,1,1,1,0,1,3,1,22590,1.0,0,14,8,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3
875,40,0,2,1,1,4,1,1,1,2,2,1,69320,1.0,0,13,8,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3
876,43,0,2,1,1,1,4,1,1,1,3,0,46780,5.0,0,25,8,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4
877,35,0,2,2,6,3,2,1,0,3,8,1,135820,1.0,0,17,8,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3
878,46,0,2,1,12,4,5,1,1,1,2,2,23320,1.0,0,11,8,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3
879,28,1,2,0,1,3,3,1,0,2,2,1,24130,1.0,0,16,8,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3
880,22,0,0,2,17,2,2,1,1,3,7,1,97050,1.0,0,18,8,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3
881,50,0,1,1,3,3,4,1,1,2,6,1,42940,2.0,0,20,8,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4
882,32,0,2,1,3,2,1,1,1,3,6,1,47210,3.0,0,14,8,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3
883,44,0,2,1,10,3,5,1,1,3,3,0,25190,0.0,0,21,8,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4
884,30,0,2,1,4,3,3,1,0,1,5,1,21210,1.0,0,13,8,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3
885,45,0,2,2,29,2,5,1,0,2,6,2,29730,1.0,0,12,8,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3
886,45,0,0,2,2,4,1,1,1,2,4,1,58550,1.0,0,14,8,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3
887,31,0,1,1,7,3,3,1,1,2,6,2,36170,7.0,0,21,8,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4
888,36,0,2,1,18,1,3,1,1,2,4,1,67250,9.0,0,17,8,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3
889,34,0,1,2,28,4,2,1,1,5,4,0,103250,1.0,0,11,8,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3
890,49,0,2,1,1,4,1,1,1,3,0,1,69490,1.0,0,14,8,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3
891,39,0,2,1,6,2,1,1,1,3,6,1,106090,2.0,0,17,8,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3
892,27,0,2,1,2,1,1,1,1,4,6,0,44470,1.0,0,13,8,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3
893,35,0,2,1,2,3,3,1,0,2,7,1,21570,1.0,0,25,8,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4
894,28,0,2,1,23,3,1,1,1,3,4,0,46010,0.0,0,15,8,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3
895,21,0,2,1,3,1,1,1,0,1,2,2,170990,1.0,0,14,8,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3
896,18,1,1,1,3,5,3,1,1,1,5,2,24790,1.0,0,12,8,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3
897,47,0,2,1,25,4,3,1,1,2,6,1,148520,3.0,0,19,8,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3
898,39,0,2,2,2,4,1,1,1,1,2,0,72640,0.0,0,17,8,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3
899,40,0,2,1,22,1,1,1,1,1,2,1,56660,1.0,0,14,8,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3
900,35,0,0,1,29,3,3,1,0,2,7,1,78230,1.0,0,13,8,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3
901,37,0,2,1,29,4,5,1,1,1,2,1,78800,3.0,0,12,8,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3
902,39,0,1,1,2,3,5,1,0,2,3,2,131940,0.0,0,11,8,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3
903,45,0,2,1,28,3,1,1,0,2,2,0,50670,1.0,0,11,8,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3
904,38,0,2,1,2,4,1,1,0,3,7,1,50790,3.0,0,11,8,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3
905,35,1,2,1,2,3,1,1,1,3,0,1,23210,9.0,0,12,8,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3
906,37,0,2,1,22,3,1,1,0,2,0,1,174440,1.0,0,14,8,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3
907,40,0,2,1,8,3,5,1,0,2,0,2,24040,6.0,0,17,8,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3
908,44,0,1,2,2,2,2,1,1,1,2,1,34520,4.0,0,11,8,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3
909,48,0,1,2,10,4,2,1,0,3,3,1,22700,2.0,0,14,8,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3
911,24,0,1,1,15,3,1,1,1,2,6,2,54880,1.0,0,22,8,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4
912,27,0,2,2,10,4,1,1,1,3,7,1,194190,7.0,0,14,8,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3
913,27,0,1,1,7,3,1,1,1,1,6,2,28110,2.0,0,20,8,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4
914,40,1,2,2,16,4,2,1,1,1,5,2,36330,3.0,0,16,8,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3
915,29,0,2,1,20,1,3,1,0,2,3,2,41630,9.0,0,15,8,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3
916,36,0,2,1,23,3,1,1,0,3,7,1,21320,4.0,0,20,8,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4
917,25,0,1,2,5,1,2,1,1,4,4,0,139730,1.0,0,14,8,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3
918,39,0,2,2,10,3,2,1,0,2,5,1,26840,4.0,0,12,8,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3
919,49,0,2,2,4,2,1,1,1,2,5,1,108450,3.0,0,24,8,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4
920,50,0,2,1,2,2,3,1,1,3,7,0,43770,5.0,0,12,8,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3
921,20,0,2,1,18,4,3,1,0,2,7,2,37430,1.0,0,13,8,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3
922,34,0,2,1,10,3,3,1,1,3,2,0,41480,1.0,0,11,8,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3
923,36,0,2,1,1,3,1,1,0,2,0,2,10510,2.0,0,14,8,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3
924,49,0,2,0,6,2,1,1,0,2,6,1,107390,2.0,0,11,8,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3
925,36,0,0,1,8,4,1,1,1,4,2,1,103880,0.0,0,14,8,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3
926,36,0,2,1,2,2,3,1,0,2,0,0,114160,6.0,0,16,8,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3
927,54,0,2,2,24,3,2,1,1,1,2,1,26000,3.0,0,14,8,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3
928,43,0,2,1,2,4,1,1,0,1,6,1,24220,1.0,0,11,8,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3
929,35,1,1,1,17,4,3,1,1,1,5,2,54720,3.0,0,11,8,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3
930,38,0,1,1,19,2,1,1,1,2,6,1,24510,7.0,0,12,8,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3
931,29,0,2,1,1,2,3,1,1,2,8,0,42400,1.0,0,14,8,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3
932,33,0,2,1,7,3,3,1,1,5,7,0,109990,1.0,0,18,8,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3
934,31,0,2,1,28,4,5,1,0,2,7,1,127420,1.0,0,11,8,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3
935,49,0,2,1,2,4,3,1,1,1,2,0,42270,4.0,0,18,8,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3
936,38,0,1,2,29,2,3,1,0,1,7,2,39170,1.0,0,15,8,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3
937,47,0,2,1,1,4,3,1,1,3,2,0,183030,6.0,0,22,8,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4
938,49,0,2,1,21,3,3,1,1,2,4,2,23800,4.0,0,13,8,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3
939,41,0,2,1,24,4,1,1,0,4,3,2,137260,3.0,0,12,8,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3
940,20,0,2,1,1,3,1,1,1,1,8,2,47770,1.0,0,18,8,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3
941,33,0,0,1,18,2,3,1,0,2,0,0,63850,1.0,0,13,8,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3
942,36,0,2,1,2,2,5,1,1,3,7,1,199730,6.0,0,12,8,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3
943,44,0,2,1,9,3,5,1,0,3,0,0,68610,4.0,0,12,8,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3
944,23,1,2,0,6,3,1,1,0,3,2,2,49690,1.0,0,12,8,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3
945,38,0,2,1,11,2,1,1,1,1,7,1,198450,7.0,0,11,8,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3
946,53,0,2,1,24,3,1,1,1,4,5,1,133200,3.0,0,11,8,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3
947,48,1,1,2,10,2,2,1,1,1,0,1,63470,2.0,0,12,8,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3
948,32,1,2,2,1,3,1,1,1,2,6,2,27430,1.0,0,19,8,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3
949,26,0,0,1,18,2,3,1,1,1,1,2,108800,1.0,0,23,8,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4
950,55,0,2,1,23,1,1,1,1,5,2,0,23420,5.0,0,11,8,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3
951,34,0,2,2,28,3,1,1,0,2,6,1,176500,1.0,0,19,8,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3
952,60,0,2,2,17,4,3,1,1,1,3,0,40250,3.0,0,13,8,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3
953,33,0,2,2,3,3,1,1,1,3,3,1,97250,1.0,0,11,8,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3
954,37,0,1,1,13,3,1,1,1,1,2,0,119040,1.0,0,12,8,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3
955,34,0,2,1,7,2,1,1,1,1,0,1,21770,1.0,0,13,8,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3
956,23,1,2,1,12,2,3,1,1,2,6,0,75250,1.0,0,14,8,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3
957,44,0,2,0,1,3,1,1,1,1,6,1,48340,1.0,0,14,8,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3
958,35,0,1,1,13,3,1,1,1,3,7,2,20420,0.0,0,16,8,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3
959,43,0,2,1,25,4,1,1,1,2,7,1,22200,1.0,0,11,8,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3
960,24,0,2,1,6,3,1,1,1,3,7,1,10520,1.0,0,13,8,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3
961,41,0,2,2,6,4,2,1,1,1,6,2,28210,1.0,0,17,8,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3
962,29,0,2,1,2,2,1,1,1,2,6,1,192370,9.0,0,11,8,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3
963,36,0,2,0,1,4,1,1,0,3,6,2,41070,3.0,0,11,8,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3
964,45,0,0,2,2,3,1,1,0,2,4,1,83960,3.0,0,15,8,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3
965,24,1,2,2,6,2,3,1,0,2,3,1,20070,1.0,0,12,8,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3
966,47,1,1,1,1,3,3,1,0,2,7,1,196270,7.0,0,11,8,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3
967,26,0,2,1,9,1,3,1,1,1,7,1,106860,1.0,0,14,8,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3
968,45,0,2,1,1,4,1,1,1,1,5,2,29420,1.0,0,22,8,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4
969,32,0,1,2,1,1,2,1,1,2,2,1,88580,6.0,0,16,8,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3
970,31,0,2,1,14,2,1,1,1,1,7,1,167560,1.0,0,11,8,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3
971,41,0,0,2,2,2,3,1,1,2,6,1,107980,6.0,0,14,8,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3
972,40,0,2,1,22,2,5,1,1,1,0,1,23230,2.0,0,16,8,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3
973,24,0,2,1,3,3,1,1,0,1,6,0,14160,1.0,0,15,8,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3
974,46,0,2,1,6,3,3,1,1,4,7,2,46150,6.0,0,12,8,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3
975,35,0,2,2,8,4,1,1,1,1,2,1,24610,2.0,0,20,8,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4
976,30,0,2,2,9,4,2,1,1,1,2,1,87220,1.0,0,17,8,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3
977,47,0,0,1,3,2,1,1,0,2,7,1,39550,7.0,0,12,8,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3
978,46,0,2,1,1,4,5,1,0,3,7,0,99570,4.0,0,20,8,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4
979,36,1,2,1,1,3,3,1,1,2,4,0,33760,5.0,0,20,8,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4
980,32,1,2,1,26,3,3,1,0,2,5,2,88230,6.0,0,13,8,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3
981,23,0,2,2,6,4,1,1,1,3,4,2,103220,1.0,0,14,8,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3
982,31,0,1,2,3,3,2,1,1,2,7,2,46210,2.0,0,18,8,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3
983,39,0,0,1,3,3,1,1,0,2,4,1,109760,1.0,0,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3
984,32,0,2,1,6,3,5,1,1,1,6,1,36600,3.0,0,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3
985,40,0,2,2,6,3,1,1,1,3,4,2,104820,1.0,0,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3
986,45,0,2,1,19,4,3,1,1,1,8,1,71190,4.0,0,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3
987,30,0,1,2,9,3,1,1,1,1,5,2,95820,0.0,0,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3
989,30,1,1,1,10,3,1,1,0,1,1,0,22070,6.0,0,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3
990,31,0,2,1,3,2,1,1,1,3,2,1,77560,1.0,0,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3
991,27,0,2,2,3,3,1,1,1,1,3,2,66940,1.0,0,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3
992,29,1,2,2,4,3,2,1,1,5,6,2,36910,1.0,0,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3
993,29,0,1,1,8,4,1,1,0,1,7,2,23770,8.0,0,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4
994,30,0,2,2,7,3,1,1,1,3,7,0,23130,2.0,0,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3
995,34,0,2,1,1,2,3,1,0,2,0,1,176650,0.0,0,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3
996,33,0,0,1,2,4,3,1,1,1,8,2,25960,8.0,0,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3
997,49,0,2,2,3,4,2,1,1,1,7,2,47280,3.0,0,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3
998,33,1,2,1,10,3,1,1,1,1,7,2,43020,2.0,0,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3
999,38,0,1,1,28,3,3,1,1,1,0,1,29790,4.0,0,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3
1000,31,1,2,0,9,4,0,1,1,2,2,1,168850,2.0,0,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3
1001,29,0,2,1,3,4,4,1,0,2,8,0,55930,1.0,0,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3
1002,30,0,2,1,2,1,3,1,1,1,8,1,104450,3.0,0,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3
1003,32,0,0,1,10,4,1,1,0,1,2,2,87400,2.0,0,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3
1004,38,0,2,1,8,2,5,1,0,1,4,1,25140,3.0,0,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3
1005,43,1,1,1,1,4,4,1,1,3,7,1,76550,9.0,0,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3
1006,42,0,2,0,1,3,4,1,0,1,0,0,174650,8.0,0,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3
1007,55,0,2,1,3,2,1,1,0,1,7,1,73510,8.0,0,20,8,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4
1008,33,0,0,1,14,3,4,1,1,1,6,0,108200,5.0,0,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3
1009,41,0,2,1,5,3,3,1,1,1,8,0,121690,1.0,0,19,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3
1010,34,0,0,1,7,4,3,1,0,1,6,0,196260,1.0,0,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4
1011,53,0,0,1,10,4,3,1,1,2,0,1,20700,4.0,0,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3
1012,43,0,2,2,16,2,2,1,0,1,2,2,67820,0.0,0,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3
1013,34,0,2,2,10,2,1,1,0,5,7,2,77790,5.0,0,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3
1014,21,1,2,2,1,2,2,1,1,5,0,2,27910,1.0,0,14,8,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3
1015,38,0,2,1,8,2,1,1,0,2,7,1,32010,1.0,0,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3
